id,menu_cat_id,combo_id,combo_qty,combo_item_id,combo_item_name,combo_item_code,combo_item_qty,update_qty,unit_price,top_up,old_unit_price,is_default,is_delete,brand_id
354,21,999011,4,999011112,"BT11 Teh-Tarik Lawa COLD",BT11,4,0,3.92,2.00,0.00,0,0,9
355,10,999069,2,999069374,"A02 Fried Chicken Skin ",A02,2,0,1.77,0.00,1.77,0,0,1
355,15,999024,0,999024135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
355,15,999012,1,999012042,"R5 Roti Bakar",R5,1,0,2.66,0.00,0.00,0,0,9
356,2,999070,1,999070063,"R02 Kra Pow Chicken Rice",R02,1,0,11.09,0.00,11.09,0,0,1
356,15,999024,0,999024316,"ADD01 Whipped Cream",ADD01,0,0,1.00,1.00,0.00,0,0,2
356,14,999012,1,999012043,"R6 2 half boiled egg",R6,1,0,2.39,0.00,0.00,0,0,9
357,13,999070,1,999070083,"R07 Kaw Pad Super",R07,1,0,11.90,0.00,11.90,0,0,1
357,15,999024,0,999024130,"ADD03 ADD Salted Caramel Shot",ADD03,0,0,1.00,1.00,0.00,0,0,2
358,3,999070,1,999070052,"F12 Sangkaya Steamed Bread",F12,1,0,6.37,0.00,6.37,0,0,1
358,15,999024,0,999024129,"ADD02 ADD Espresso Shot",ADD02,0,0,1.00,1.00,0.00,0,0,2
359,14,999070,1,999070053,"F13 Ayam Legend",F13,1,0,11.36,0.00,11.36,0,0,1
359,55,999025,1,999025387,Small,SSS01,1,0,8.90,0.00,0.00,0,0,2
359,21,999012,1,999012081,"BC1 100 Plus",BC1,1,0,2.85,0.00,0.00,0,0,9
360,15,999070,1,999070080,"F17 Fried Som Tam",F17,1,0,8.18,0.00,8.18,0,0,1
360,55,999025,1,999025388,Regular,SSS02,1,0,9.90,1.00,0.00,0,0,2
360,21,999012,1,999012082,"BC2 Coke",BC2,1,0,2.85,0.00,0.00,0,0,9
361,16,999070,1,999070550,"F26 Hat Yai Fried Chicken",F26,1,0,8.46,0.00,8.46,0,0,1
361,55,999025,1,999025389,Premium,SSS03,1,0,10.90,2.00,0.00,0,0,2
361,21,999012,1,999012074,"BK10 Kopi HOT",BK10,1,0,2.85,0.00,0.00,0,0,9
362,1,999070,10,999070056,"N03 P. Chick Thai Rice Noodle",N03,10,0,1.73,0.00,1.73,0,0,1
362,15,999025,0,999025381,"ADD013 Red Bean",ADD013,0,0,1.00,1.00,0.00,0,0,2
362,21,999012,1,999012075,"BK11 Kopi COLD",BK11,1,0,2.85,0.00,0.00,0,0,9
363,1,999070,10,999070095,"N15 T. Chick Thai Rice Noodle",N15,10,0,1.73,0.00,1.73,0,0,1
363,15,999025,0,999025380,"ADD014 Black Pearl",ADD014,0,0,1.00,1.00,0.00,0,0,2
363,21,999012,1,999012070,"BK12 Kopi O HOT",BK12,1,0,2.85,0.00,0.00,0,0,9
364,10,999070,2,999070369,"A01 Fried Wanton Skin ",A01,2,0,1.73,0.00,1.73,0,0,1
364,15,999025,0,999025319,"ADD015 Grass Jelly",ADD015,0,0,1.00,1.00,0.00,0,0,2
364,21,999012,1,999012071,"BK13 Kopi O COLD",BK13,1,0,2.85,0.00,0.00,0,0,9
365,10,999070,2,999070374,"A02 Fried Chicken Skin ",A02,2,0,1.73,0.00,1.73,0,0,1
365,15,999025,0,999025131,"ADD04 ADD Milk Cotta",ADD04,0,0,1.00,1.00,0.00,0,0,2
365,21,999012,1,999012076,"BK14 Kopi C HOT",BK14,1,0,2.85,0.00,0.00,0,0,9
366,2,999071,1,999071063,"R02 Kra Pow Chicken Rice",R02,1,0,10.78,0.00,10.78,0,0,1
366,15,999025,0,999025132,"ADD05 ADD Mango Cotta",ADD05,0,0,1.00,1.00,0.00,0,0,2
366,21,999012,1,999012093,"BK15 Kopi C COLD",BK15,1,0,2.85,0.00,0.00,0,0,9
367,14,999071,1,999071572,"F28 Mini Thai Fried Chicken",F28,1,0,7.51,0.00,7.51,0,0,1
367,15,999025,0,999025133,"ADD06 ADD Coffee Jelly",ADD06,0,0,1.00,1.00,0.00,0,0,2
367,21,999012,1,999012072,"BK16 Kopi O Kosong HOT",BK16,1,0,2.85,0.00,0.00,0,0,9
368,15,999071,1,999071571,"F27 Mini Thai Popeye's Tempura",F27,1,0,4.34,0.00,4.34,0,0,1
368,15,999025,0,999025135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
368,21,999012,1,999012073,"BK17 Kopi O Kosong COLD",BK17,1,0,2.85,0.00,0.00,0,0,9
369,2,999072,1,999072083,"R07 Kaw Pad Super",R07,1,0,11.37,0.00,11.37,0,0,1
369,15,999025,0,999025316,"ADD01 Whipped Cream",ADD01,0,0,1.00,1.00,0.00,0,0,2
369,21,999012,1,999012009,"BM10 Milo Hot",BM10,1,0,2.85,0.00,0.00,0,0,9
370,14,999072,1,999072573,"F29 Mini Ayam Legend",F29,1,0,7.83,0.00,7.83,0,0,1
370,15,999025,0,999025130,"ADD03 ADD Salted Caramel Shot",ADD03,0,0,1.00,1.00,0.00,0,0,2
370,21,999012,1,999012010,"BM11 Milo Cold",BM11,1,0,2.85,0.00,0.00,0,0,9
371,15,999072,1,999072571,"F27 Mini Thai Popeye's Tempura",F27,1,0,4.35,0.00,4.35,0,0,1
371,15,999025,0,999025129,"ADD02 ADD Espresso Shot",ADD02,0,0,1.00,1.00,0.00,0,0,2
371,21,999012,1,999012063,"BM12 Milo O HOT",BM12,1,0,2.85,0.00,0.00,0,0,9
372,4,999064,2,999064034,"B02 Thai Iced Coffee",B02,2,0,8.00,2.64,8.00,0,0,1
372,55,999026,1,999026387,Small,SSS01,1,0,6.90,0.00,0.00,0,0,2
372,21,999012,1,999012064,"BM13 Milo O COLD",BM13,1,0,2.85,0.00,0.00,0,0,9
373,4,999064,2,999064033,"B01 Thai Iced Tea",B01,2,0,8.00,2.64,8.00,0,0,1
373,55,999026,1,999026388,Regular,SSS02,1,0,7.90,1.00,0.00,0,0,2
373,21,999012,1,999012065,"BM14 Milo O Kosong HOT",BM14,1,0,2.85,0.00,0.00,0,0,9
374,4,999064,2,999064036,"B04 Thai Iced Lemon Tea",B04,2,0,8.00,2.64,8.00,0,0,1
374,55,999026,1,999026389,Premium,SSS03,1,0,8.90,2.00,0.00,0,0,2
374,21,999012,1,999012066,"BM15 Milo O Kosong COLD",BM15,1,0,2.85,0.00,0.00,0,0,9
375,4,999064,2,999064035,"B03 Thai Iced Green Tea",B03,2,0,8.00,2.64,8.00,0,0,1
375,15,999026,0,999026381,"ADD013 Red Bean",ADD013,0,0,1.00,1.00,0.00,0,0,2
375,21,999012,1,999012083,"BN10 Nescafe HOT",BN10,1,0,2.85,0.00,0.00,0,0,9
376,4,999065,2,999065034,"B02 Thai Iced Coffee",B02,2,0,8.00,2.64,8.00,0,0,1
376,15,999026,0,999026380,"ADD014 Black Pearl",ADD014,0,0,1.00,1.00,0.00,0,0,2
376,21,999012,1,999012014,"BN11 Nescafe COLD",BN11,1,0,2.85,0.00,0.00,0,0,9
377,4,999065,2,999065033,"B01 Thai Iced Tea",B01,2,0,8.00,2.64,8.00,0,0,1
377,15,999026,0,999026319,"ADD015 Grass Jelly",ADD015,0,0,1.00,1.00,0.00,0,0,2
377,21,999012,1,999012077,"BN12 Nescafe O HOT",BN12,1,0,2.85,0.00,0.00,0,0,9
378,4,999065,2,999065036,"B04 Thai Iced Lemon Tea",B04,2,0,8.00,2.64,8.00,0,0,1
378,15,999026,0,999026131,"ADD04 ADD Milk Cotta",ADD04,0,0,1.00,1.00,0.00,0,0,2
378,21,999012,1,999012078,"BN13 Nescafe O COLD",BN13,1,0,2.85,0.00,0.00,0,0,9
379,4,999065,2,999065035,"B03 Thai Iced Green Tea",B03,2,0,8.00,2.64,8.00,0,0,1
379,15,999026,0,999026132,"ADD05 ADD Mango Cotta",ADD05,0,0,1.00,1.00,0.00,0,0,2
379,21,999012,1,999012079,"BN14 Nescafe C HOT",BN14,1,0,2.85,0.00,0.00,0,0,9
380,13,999064,1,999064083,"R07 Kaw Pad Super",R07,1,0,13.10,0.00,13.10,0,0,1
380,15,999026,0,999026133,"ADD06 ADD Coffee Jelly",ADD06,0,0,1.00,1.00,0.00,0,0,2
380,21,999012,1,999012094,"BN15 Nescafe C COLD",BN15,1,0,2.85,0.00,0.00,0,0,9
381,15,999026,0,999026135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
381,21,999012,1,999012007,"BO10 Limau HOT",BO10,1,0,2.85,0.00,0.00,0,0,9
382,1,999070,10,999070561,"Y12 Clear T. Chicken R. Noodle",Y12,10,0,1.73,0.00,1.73,0,0,1
382,15,999026,0,999026316,"ADD01 Whipped Cream",ADD01,0,0,1.00,1.00,0.00,0,0,2
382,21,999012,1,999012008,"BO11 Limau COLD",BO11,1,0,2.85,0.00,0.00,0,0,9
383,1,999063,3,999063559,"Y10 Khao Soi Chicken Sp. Noodle",Y10,3,0,1.36,0.00,1.36,0,0,1
383,15,999026,0,999026130,"ADD03 ADD Salted Caramel Shot",ADD03,0,0,1.00,1.00,0.00,0,0,2
383,21,999012,1,999012068,"BO13 Limau Kosong COLD",BO13,1,0,2.85,0.00,0.00,0,0,9
384,1,999063,3,999063560,"Y11 Khao Soi Chicken R. Noodle",Y11,3,0,1.36,0.00,1.36,0,0,1
384,15,999026,0,999026129,"ADD02 ADD Espresso Shot",ADD02,0,0,1.00,1.00,0.00,0,0,2
384,21,999012,1,999012015,"BO14 Sirap Ice",BO14,1,0,2.85,0.00,0.00,0,0,9
385,1,999063,3,999063561,"Y12 Clear T. Chicken R. Noodle",Y12,3,0,1.36,0.00,1.36,0,0,1
385,55,999027,1,999027387,Small,SSS01,1,0,6.90,0.00,0.00,0,0,2
385,21,999012,1,999012016,"BO15 Sirap Limau",BO15,1,0,2.85,0.00,0.00,0,0,9
386,1,999063,3,999063562,"Y13 Clear T. Chicken Sp. Noodle",Y13,3,0,1.36,0.00,1.36,0,0,1
386,55,999027,1,999027388,Regular,SSS02,1,0,7.90,1.00,0.00,0,0,2
386,21,999012,1,999012017,"BO16 Sirap Bandung",BO16,1,0,2.85,0.00,0.00,0,0,9
387,1,999063,3,999063563,"Y14 Clear T. Beef Rice Noodle",Y14,3,0,1.36,0.00,1.36,0,0,1
387,55,999027,1,999027389,Premium,SSS03,1,0,8.90,2.00,0.00,0,0,2
387,21,999012,1,999012018,"BO17 Mineral water",BO17,1,0,2.85,0.00,0.00,0,0,9
388,1,999063,3,999063564,"Y15 Clear T. Beef Springy Noodle",Y15,3,0,1.36,0.00,1.36,0,0,1
388,15,999027,0,999027381,"ADD013 Red Bean",ADD013,0,0,1.00,1.00,0.00,0,0,2
388,21,999012,1,999012001,"BT10 Teh-tarik Lawa HOT",BT10,1,0,2.85,0.00,0.00,0,0,9
389,1,999066,6,999066561,"Y12 Clear T. Chicken R. Noodle",Y12,6,0,1.73,0.00,1.73,0,0,1
389,15,999027,0,999027380,"ADD014 Black Pearl",ADD014,0,0,1.00,1.00,0.00,0,0,2
389,21,999012,1,999012002,"BT11 Teh-Tarik Lawa COLD",BT11,1,0,2.85,0.00,0.00,0,0,9
390,1,999067,6,999067567,"Y12 Clear T. Chicken R. Noodle",Y12,6,0,1.73,0.00,1.73,0,0,1
390,15,999027,0,999027319,"ADD015 Grass Jelly",ADD015,0,0,1.00,1.00,0.00,0,0,2
390,21,999012,1,999012056,"BT12 Teh O HOT",BT12,1,0,2.85,0.00,0.00,0,0,9
391,1,999068,6,999068568,"Y12 Clear T. Chicken R. Noodle",Y12,6,0,1.77,0.00,1.77,0,0,1
391,15,999027,0,999027131,"ADD04 ADD Milk Cotta",ADD04,0,0,1.00,1.00,0.00,0,0,2
391,21,999012,1,999012057,"BT13 Teh O COLD",BT13,1,0,2.85,0.00,0.00,0,0,9
392,1,999069,10,999069569,"Y12 Clear T. Chicken R. Noodle",Y12,10,0,1.77,0.00,1.77,0,0,1
392,15,999027,0,999027132,"ADD05 ADD Mango Cotta",ADD05,0,0,1.00,1.00,0.00,0,0,2
392,21,999012,1,999012060,"BT14 Teh C HOT",BT14,1,0,2.85,0.00,0.00,0,0,9
393,1,999063,3,999063524,"Y04 Kuey Chap Chicken Rice Noodle",Y04,3,0,1.36,0.00,1.36,0,0,1
393,15,999027,0,999027133,"ADD06 ADD Coffee Jelly",ADD06,0,0,1.00,1.00,0.00,0,0,2
393,21,999012,1,999012090,"BT15 Teh C COLD",BT15,1,0,2.85,0.00,0.00,0,0,9
394,1,999063,3,999063525,"Y05 Kuey Chap Chicken Springy Noodle",Y05,3,0,1.36,0.00,1.36,0,0,1
394,15,999027,0,999027135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
394,21,999012,1,999012003,"BT16 Teh Halia HOT",BT16,1,0,2.85,0.00,0.00,0,0,9
395,1,999063,3,999063526,"Y06 Kuey Chap Beef Rice Noodle",Y06,3,0,1.36,0.00,1.36,0,0,1
395,15,999027,0,999027316,"ADD01 Whipped Cream",ADD01,0,0,1.00,1.00,0.00,0,0,2
395,21,999012,1,999012004,"BT17 Teh Halia COLD",BT17,1,0,2.85,0.00,0.00,0,0,9
396,1,999063,3,999063530,"Y07 Kuey Chap Beef Springy Noodle",Y07,3,0,1.36,0.00,1.36,0,0,1
396,15,999027,0,999027130,"ADD03 ADD Salted Caramel Shot",ADD03,0,0,1.00,1.00,0.00,0,0,2
396,21,999012,1,999012058,"BT18 Teh O Kosong HOT",BT18,1,0,2.85,0.00,0.00,0,0,9
397,2,999062,1,999062576,"R09 Lad Na",R09,1,0,8.18,0.00,8.18,0,1,1
397,15,999027,0,999027129,"ADD02 ADD Espresso Shot",ADD02,0,0,1.00,1.00,0.00,0,0,2
397,21,999012,1,999012059,"BT19 Teh O Kosong COLD",BT19,1,0,2.85,0.00,0.00,0,0,9
398,1,999073,4,999073054,"N01 P. Beef Thai Rice Noodle",N01,4,0,1.32,0.00,1.32,0,0,1
398,55,999028,1,999028387,Small,SSS01,1,0,6.90,0.00,0.00,0,0,2
398,21,999012,1,999012061,"BT20 Teh C Kosong HOT",BT20,1,0,2.85,0.00,0.00,0,0,9
399,1,999073,4,999073055,"N02 A. Beef Thai Rice Noodle",N02,4,0,1.32,0.00,1.32,0,0,1
399,55,999028,1,999028388,Regular,SSS02,1,0,7.90,1.00,0.00,0,0,2
399,21,999012,1,999012091,"BT21 Teh C Kosong COLD",BT21,1,0,2.85,0.00,0.00,0,0,9
400,1,999073,4,999073056,"N03 P. Chick Thai Rice Noodle",N03,4,0,1.32,0.00,1.32,0,0,1
400,55,999028,1,999028389,Premium,SSS03,1,0,8.90,2.00,0.00,0,0,2
400,21,999012,1,999012054,"BT22 Teh O Limau Kosong HOT",BT22,1,0,2.85,0.00,0.00,0,0,9
401,1,999073,4,999073057,"N04 A. Chick Thai Rice Noodle",N04,4,0,1.32,0.00,1.32,0,0,1
401,15,999028,0,999028381,"ADD013 Red Bean",ADD013,0,0,1.00,1.00,0.00,0,0,2
401,21,999012,1,999012055,"BT23 Teh O Limau Kosong COLD",BT23,1,0,2.85,0.00,0.00,0,0,9
402,1,999073,4,999073072,"N09 P. Beef Springy Noodle",N09,4,0,1.32,0.00,1.32,0,0,1
402,15,999028,0,999028380,"ADD014 Black Pearl",ADD014,0,0,1.00,1.00,0.00,0,0,2
402,21,999012,1,999012005,"BT24 Teh O Limau HOT",BT24,1,0,2.85,0.00,0.00,0,0,9
403,1,999073,4,999073073,"N10 A. Beef Springy Noodle",N10,4,0,1.32,0.00,1.32,0,0,1
403,15,999028,0,999028319,"ADD015 Grass Jelly",ADD015,0,0,1.00,1.00,0.00,0,0,2
403,21,999012,1,999012006,"BT25 Teh O Limau COLD",BT25,1,0,2.85,0.00,0.00,0,0,9
404,1,999073,4,999073074,"N11 P. Chick Springy  Noodle",N11,4,0,1.32,0.00,1.32,0,0,1
404,15,999028,0,999028131,"ADD04 ADD Milk Cotta",ADD04,0,0,1.00,1.00,0.00,0,0,2
404,21,999012,1,999012067,"BO12 Limau Kosong HOT",BO12,1,0,2.85,0.00,0.00,0,0,9
405,1,999073,4,999073075,"N12 A. Chick Springy Noodle",N12,4,0,1.32,0.00,1.32,0,0,1
405,15,999028,0,999028132,"ADD05 ADD Mango Cotta",ADD05,0,0,1.00,1.00,0.00,0,0,2
405,21,999012,1,999012062,"BM16 Milo C HOT",BM16,1,0,2.85,0.00,0.00,0,0,9
406,1,999073,4,999073093,"N13 T. Beef Thai Rice Noodle",N13,4,0,1.32,0.00,1.32,0,0,1
406,15,999028,0,999028133,"ADD06 ADD Coffee Jelly",ADD06,0,0,1.00,1.00,0.00,0,0,2
406,21,999012,1,999012092,"BM17 Milo C COLD",BM17,1,0,2.85,0.00,0.00,0,0,9
407,1,999073,4,999073095,"N15 T. Chick Thai Rice Noodle",N15,4,0,1.32,0.00,1.32,0,0,1
407,15,999028,0,999028135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
407,21,999010,2,999010001,"BT10 Teh-tarik Lawa HOT",BT10,2,0,1.77,2.00,0.00,0,0,9
408,1,999073,4,999073485,"N21 T. Beef Thai Springy Noodle",N21,4,0,1.32,0.00,1.32,0,0,1
408,15,999028,0,999028316,"ADD01 Whipped Cream",ADD01,0,0,1.00,1.00,0.00,0,0,2
408,21,999010,2,999010112,"BT11 Teh-Tarik Lawa COLD",BT11,2,0,1.77,2.00,0.00,0,0,9
409,1,999073,4,999073495,"N23 T. Chick Thai Springy Noodle",N23,4,0,1.32,0.00,1.32,0,0,1
409,15,999028,0,999028130,"ADD03 ADD Salted Caramel Shot",ADD03,0,0,1.00,1.00,0.00,0,0,2
409,21,999012,1,999012096,"BL01 Lassi Original",BL01,1,0,6.90,6.90,0.00,0,0,9
410,1,999073,4,999073538,"N33 P Power Chicken (Rice Noodle)",N33,4,0,1.32,0.00,1.32,0,0,1
410,15,999028,0,999028129,"ADD02 ADD Espresso Shot",ADD02,0,0,1.00,1.00,0.00,0,0,2
410,21,999012,1,999012097,"BL02 Lassi Mango",BL02,1,0,6.90,6.90,0.00,0,0,9
411,1,999073,4,999073541,"N34 Power Chicken (Springy Noodle)",N34,4,0,1.32,0.00,1.32,0,0,1
411,55,999029,1,999029387,Small,SSS01,1,0,6.90,0.00,0.00,0,0,2
411,21,999012,1,999012098,"BL03 Lassi Strawberry",BL03,1,0,6.90,6.90,0.00,0,0,9
412,1,999073,4,999073544,"N35 P Power Beef (Rice Noodle)",N35,4,0,1.32,0.00,1.32,0,0,1
412,55,999029,1,999029388,Regular,SSS02,1,0,7.90,1.00,0.00,0,0,2
412,21,999012,1,999012099,"BL04 Lassi Soursop",BL04,1,0,6.90,6.90,0.00,0,0,9
413,1,999073,4,999073547,"N36 P Power Beef (Springy Noodle)",N36,4,0,1.32,0.00,1.32,0,0,1
413,55,999029,1,999029389,Premium,SSS03,1,0,8.90,2.00,0.00,0,0,2
413,12,999013,1,999013020,"M1 Banana Leaf Set",M1,1,0,0.00,0.00,0.00,0,0,9
414,4,999073,1,999073133,"B21 Blue Butterfly Pea",B21,1,0,3.61,0.00,3.61,0,0,1
414,15,999029,0,999029381,"ADD013 Red Bean",ADD013,0,0,1.00,1.00,0.00,0,0,2
414,13,999013,1,999013088,"F5 Chicken - Drumstick",F5,1,0,0.00,0.00,0.00,0,0,9
415,4,999073,1,999073304,"B23 Longan",B23,1,0,3.61,0.00,3.61,0,0,1
415,15,999029,0,999029380,"ADD014 Black Pearl",ADD014,0,0,1.00,1.00,0.00,0,0,2
415,15,999014,1,999014042,"R5 Roti Bakar",R5,1,0,2.50,0.00,0.00,0,0,9
416,4,999073,1,999073535,"B29 Roselle Tea",B29,1,0,3.61,0.00,3.61,0,0,1
416,15,999029,0,999029319,"ADD015 Grass Jelly",ADD015,0,0,1.00,1.00,0.00,0,0,2
416,15,999014,1,999014043,"R6 2 half boiled egg",R6,1,0,2.50,0.00,0.00,0,0,9
417,2,999074,1,999074063,"R02 Kra Pow Chicken Rice",R02,1,0,8.00,0.00,8.00,0,0,1
417,15,999029,0,999029131,"ADD04 ADD Milk Cotta",ADD04,0,0,1.00,1.00,0.00,0,0,2
417,19,999014,1,999014070,"BK12 Kopi O HOT",BK12,1,0,2.50,0.00,0.00,0,0,9
418,2,999074,1,999074577,"R10 Bangkok Fried Rice",R10,1,0,8.00,0.00,8.00,0,0,1
418,15,999029,0,999029132,"ADD05 ADD Mango Cotta",ADD05,0,0,1.00,1.00,0.00,0,0,2
418,19,999014,1,999014071,"BK13 Kopi O COLD",BK13,1,0,2.50,0.00,0.00,0,0,9
419,4,999074,1,999074133,"B21 Blue Butterfly Pea",B21,1,0,3.59,3.64,3.59,0,0,1
419,15,999029,0,999029133,"ADD06 ADD Coffee Jelly",ADD06,0,0,1.00,1.00,0.00,0,0,2
419,12,999015,1,999015020,"M1 Banana Leaf Set",M1,1,0,12.90,0.00,0.00,0,0,9
420,4,999074,1,999074304,"B23 Longan",B23,1,0,3.59,3.64,3.59,0,0,1
420,15,999029,0,999029135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
420,13,999015,0,999015088,"F5 Chicken - Drumstick",F5,0,0,0.99,0.00,0.00,0,0,9
421,4,999074,1,999074535,"B29 Roselle Tea",B29,1,0,3.59,3.64,3.59,0,0,1
421,15,999029,0,999029316,"ADD01 Whipped Cream",ADD01,0,0,1.00,1.00,0.00,0,0,2
421,12,999016,1,999016020,"M1 Banana Leaf Set",M1,1,0,12.90,0.00,0.00,0,0,9
422,4,999074,1,999074578,"B00 No Drinks",B00,1,0,0.00,0.00,0.00,0,0,1
422,15,999029,0,999029130,"ADD03 ADD Salted Caramel Shot",ADD03,0,0,1.00,1.00,0.00,0,0,2
422,13,999016,1,999016088,"F5 Chicken - Drumstick",F5,1,0,0.99,0.00,0.00,0,0,9
423,2,999062,1,999062579,"Y16 Paw See Ew",Y16,1,0,8.18,0.00,8.18,0,0,1
423,15,999029,0,999029129,"ADD02 ADD Espresso Shot",ADD02,0,0,1.00,1.00,0.00,0,0,2
423,12,999017,1,999017022,"M3 Nasi Lemak Normal",M3,1,0,6.50,0.00,0.00,0,0,9
424,2,999075,1,999075083,"R07 Kaw Pad Super",R07,1,0,12.39,0.00,12.39,0,0,1
424,55,999006,1,999006389,Premium,SSS03,1,0,8.90,2.00,0.00,0,0,2
424,13,999017,1,999017088,"F5 Chicken - Drumstick",F5,1,0,0.99,0.00,0.00,0,0,9
425,3,999075,1,999075053,"F13 Ayam Legend",F13,1,0,12.01,0.00,12.01,0,0,1
425,55,999007,1,999007389,Premium,SSS03,1,0,8.90,2.00,0.00,0,0,2
426,3,999075,1,999075550,"F26 Hat Yai Fried Chicken",F26,1,0,8.79,0.00,8.79,0,0,1
426,55,999008,1,999008389,Premium,SSS03,1,0,8.90,2.00,0.00,0,0,2
427,3,999075,1,999075052,"F12 Sangkaya Steamed Bread",F12,1,0,6.71,0.00,6.71,0,0,1
427,55,999009,1,999009389,Premium,SSS03,1,0,8.90,2.00,0.00,0,0,2
428,2,999076,1,999076063,"R02 Kra Pow Chicken Rice",R02,1,0,11.65,0.00,11.65,0,0,1
428,55,999010,1,999010389,Premium,SSS03,1,0,8.90,2.00,0.00,0,0,2
429,2,999076,1,999076083,"R07 Kaw Pad Super",R07,1,0,12.51,0.00,12.51,0,0,1
429,15,999002,0,999002135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
430,3,999076,1,999076045,"F03 Grill Chicken Meat Ball",F03,1,0,4.39,0.00,4.39,0,0,1
430,15,999003,0,999003135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
431,3,999076,1,999076053,"F13 Ayam Legend",F13,1,0,12.13,0.00,12.13,0,0,1
431,15,999004,0,999004135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
432,3,999076,1,999076048,"F08 Thai Popeye's Tempura",F08,1,0,6.78,0.00,6.78,0,0,1
432,15,999005,0,999005135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
433,3,999076,1,999076052,"F12 Sangkaya Steamed Bread",F12,1,0,6.78,0.00,6.78,0,0,1
433,15,999006,0,999006135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
434,3,999076,1,999076085,"F19 Thai Fried Chicken",F19,1,0,11.65,0.00,11.65,0,0,1
434,15,999007,0,999007135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
435,1,999077,6,999077054,"N01 P. Beef Thai Rice Noodle",N01,6,0,1.82,0.00,1.82,0,0,1
435,15,999008,0,999008135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
436,1,999077,6,999077056,"N03 P. Chick Thai Rice Noodle",N03,6,0,1.82,0.00,1.82,0,0,1
436,15,999009,0,999009135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
437,1,999077,6,999077072,"N09 P. Beef Springy Noodle",N09,6,0,1.82,0.00,1.82,0,0,1
437,15,999010,0,999010135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
438,1,999077,6,999077074,"N11 P. Chick Springy  Noodle",N11,6,0,1.82,0.00,1.82,0,0,1
438,15,999011,0,999011135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
439,1,999077,6,999077581,"N37 Kuey Chap Chicken Rice Noodle",N37,6,0,1.82,0.00,1.82,0,0,1
439,15,999012,0,999012135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
440,1,999077,6,999077582,"N38 Kuey Chap Chicken Springy Noodle",N38,6,0,1.82,0.00,1.82,0,0,1
440,15,999013,0,999013135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
441,1,999077,6,999077587,"N43 Kuey Chap Beef Rice Noodle",N43,6,0,1.82,0.00,1.82,0,0,1
441,15,999014,0,999014135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
442,1,999077,6,999077588,"N44 Kuey Chap Beef Springy Noodle",N44,6,0,1.82,0.00,1.82,0,0,1
442,15,999015,0,999015135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
443,1,999077,6,999077583,"N39 Khao Soi Chicken Rice Noodle",N39,6,0,1.82,0.00,1.82,0,0,1
443,15,999016,0,999016135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
444,1,999077,6,999077584,"N40 Khao Soi Chicken Springy Noodle",N40,6,0,1.82,0.00,1.82,0,0,1
444,15,999017,0,999017135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
445,1,999077,6,999077616,"N48 Khao Soi Beef Springy Noodle",N48,6,0,1.82,0.00,1.82,0,0,1
445,15,999018,0,999018135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
446,1,999077,6,999077615,"N47 Khao Soi Beef Rice Noodle",N47,6,0,1.82,0.00,1.82,0,0,1
446,15,999019,0,999019135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
447,1,999077,6,999077585,"N41 Clear T. Chicken Rice Noodle",N41,6,0,1.82,0.00,1.82,0,0,1
447,15,999020,0,999020135,"ADD08 ADD Oreo Crumb",ADD08,0,0,1.00,1.00,0.00,0,0,2
